index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
273,t,w,x,y,e,f,k,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
159,t,w,b,y,e,f,n,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
2284,t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
1649,f,w,x,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
7287,f,e,k,s,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,k,k,w,p
4480,f,g,f,f,p,f,h,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
1856,t,n,x,f,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
5749,f,c,k,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
1029,t,y,x,y,e,f,k,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
7542,f,w,k,f,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
353,t,w,b,y,e,f,k,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
3891,f,g,f,y,p,f,g,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
1899,f,n,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
4381,t,b,x,y,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
6650,f,n,f,y,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,k,s,w,p
1545,f,w,x,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5390,t,e,k,s,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
7299,f,e,k,y,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,k,w,p
7092,f,n,f,y,p,f,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
5890,t,b,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
4803,t,g,f,s,p,f,p,b,c,g,f,v,o,p,h,w,w,b,t,s,f,w,p
790,t,y,x,y,e,f,p,b,c,p,l,y,o,p,k,w,w,r,e,s,y,w,p
611,f,n,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
2001,t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
3529,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
6351,f,n,f,s,p,f,b,n,c,p,f,v,o,e,w,p,p,?,t,k,k,w,p
4286,f,y,x,f,p,f,g,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
5252,t,b,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,s,s,w,p
2916,t,g,x,y,e,f,u,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
280,t,y,x,s,e,f,k,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
2333,t,n,f,f,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
6627,f,n,x,s,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,s,k,w,p
1890,t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
1901,t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
3518,t,n,f,y,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
1941,t,e,x,y,e,f,p,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
3122,t,g,f,y,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
268,t,y,x,y,e,f,g,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
769,t,y,b,y,e,f,g,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
5759,f,n,x,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,k,s,w,p
3457,t,g,f,y,e,f,p,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
7876,f,e,k,s,p,f,b,n,c,l,y,v,o,e,w,p,p,?,t,s,s,w,p
2320,t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
5551,t,b,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
7355,f,w,b,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,s,k,w,p
5792,t,b,x,s,p,f,p,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
7507,f,n,k,y,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,k,k,w,p
2929,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
505,t,y,b,y,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
6252,f,e,x,s,p,f,b,n,c,p,s,v,o,e,w,p,w,?,t,s,k,w,p
4084,f,y,x,y,p,f,g,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
536,f,w,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
1310,f,g,f,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
5157,t,b,x,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
406,t,y,x,y,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
131,t,w,b,s,e,f,w,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
2942,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
4258,f,y,f,y,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
7707,f,y,c,y,p,f,w,n,w,l,n,c,o,e,w,y,y,c,e,y,y,y,p
171,f,g,x,f,e,f,g,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
1503,f,g,f,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
1117,f,g,f,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
940,t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
3594,t,g,f,y,e,f,w,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
2058,t,n,x,f,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
5124,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
3993,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2435,t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
7665,f,n,b,s,e,a,o,b,c,l,n,c,o,p,y,o,o,?,e,s,s,o,p
1621,f,g,x,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
6944,f,n,k,s,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,s,k,w,p
3667,t,g,f,y,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
6840,f,e,f,s,p,f,b,n,c,l,f,v,o,e,w,p,p,?,t,k,k,w,p
7782,f,e,k,y,p,f,b,n,c,l,s,v,o,e,w,w,p,?,t,s,s,w,p
4631,t,e,f,f,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
6145,f,e,x,y,p,f,b,n,c,p,f,v,o,e,w,p,p,?,t,k,k,w,p
4291,f,g,f,y,p,f,h,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
626,t,w,x,s,e,f,g,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
7004,f,w,x,s,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
2992,t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6414,f,e,f,s,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,k,w,p
606,t,w,b,s,e,f,n,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
4013,t,e,x,f,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1376,t,n,f,s,p,f,p,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
5412,f,n,x,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,k,k,w,p
1610,f,n,x,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
5167,t,e,k,y,e,f,w,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
3003,t,n,f,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2044,f,n,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
7817,f,e,k,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,k,k,w,p
2171,t,g,x,y,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
6364,f,n,f,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,s,k,w,p
3541,t,n,x,y,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
6278,f,n,x,s,p,f,b,n,c,l,f,v,o,e,w,p,w,?,t,k,s,w,p
2518,t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
437,t,y,x,f,e,f,n,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
1204,f,n,f,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
7379,f,g,k,s,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,s,s,w,p
1305,f,g,f,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
7370,f,n,x,s,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,s,s,w,p
6322,f,e,x,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,k,s,w,p
5544,f,y,f,y,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2072,t,g,x,f,e,f,n,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4540,f,g,f,y,p,f,h,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
1302,f,g,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
6719,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,s,k,w,p
648,t,w,b,s,e,f,k,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
4934,f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
2582,t,g,x,y,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
3205,t,g,f,f,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
3632,t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
3493,f,g,x,f,p,f,h,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
4205,f,g,f,y,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
7639,f,n,x,s,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,k,k,w,p
2166,t,e,x,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
3169,f,g,x,y,p,f,p,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
36,t,y,x,f,e,f,w,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
4016,f,y,f,y,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
2455,t,e,x,f,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
5012,f,g,f,f,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
5331,f,g,f,y,p,f,p,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
2061,f,g,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
5862,t,e,x,s,e,f,e,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
603,f,w,f,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
1946,t,w,f,s,p,f,k,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
691,t,y,b,s,e,f,w,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
882,f,g,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
652,t,y,b,s,e,f,n,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
6023,f,e,f,y,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,k,k,w,p
7454,f,n,k,y,p,f,b,n,c,d,f,v,o,e,w,w,w,?,t,s,k,w,p
3255,t,g,f,f,e,f,w,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
4875,f,y,x,y,p,f,h,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
6104,f,e,x,y,p,f,b,n,c,l,s,v,o,e,w,p,w,?,t,k,s,w,p
7756,f,n,k,y,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,k,s,w,p
7850,f,e,k,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,k,s,w,p
4969,f,g,f,y,p,f,p,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
7024,f,e,k,s,p,f,b,n,c,d,y,v,o,e,w,w,p,?,t,k,s,w,p
1873,f,w,f,f,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
8113,f,n,k,s,e,a,o,b,c,l,n,v,o,p,b,o,o,?,e,s,s,n,p
584,t,y,x,y,e,f,n,b,c,g,a,y,o,p,n,w,w,r,e,s,y,w,p
1581,f,w,f,f,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
3757,t,g,f,y,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
7106,f,e,x,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,k,w,p
3528,t,g,f,y,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
3742,f,y,f,f,p,f,h,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
6827,f,e,x,s,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,s,s,w,p
3716,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
7670,f,e,k,y,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,k,w,p
609,t,w,x,s,e,f,w,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
3120,f,w,x,f,p,f,n,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
2643,t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6431,f,e,x,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,k,k,w,p
7499,f,w,x,s,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
7671,f,n,k,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,k,k,w,p
2812,t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
398,t,y,x,y,e,f,w,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
3970,f,w,x,s,p,f,g,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w,p
265,t,w,f,f,e,f,w,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
4504,f,y,x,y,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
6360,f,n,f,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,k,w,p
4827,f,y,b,f,p,f,w,n,c,d,n,v,o,e,w,w,n,?,e,k,y,w,p
7706,t,p,x,s,e,f,w,b,c,p,n,v,t,p,w,w,w,b,e,s,s,w,p
3610,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
2970,t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
2834,t,n,f,f,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
2443,t,g,x,f,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
5791,f,n,x,y,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,k,w,p
5242,f,y,f,y,p,f,w,n,c,d,n,v,o,e,w,w,y,?,e,k,y,w,p
4233,t,w,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
1451,f,n,f,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
2784,t,g,f,f,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
963,t,n,x,f,e,f,n,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
5857,f,y,f,f,p,f,p,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
5149,f,n,f,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
1380,f,n,f,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
7906,f,n,f,s,e,a,n,b,c,l,n,v,o,p,n,o,o,?,e,s,s,o,p
4351,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
4560,f,y,f,f,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
6154,f,n,x,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,k,w,p
5080,t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
570,t,w,b,y,e,f,w,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
5318,t,w,b,y,p,f,g,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
7970,f,e,k,s,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,s,k,w,p
1511,f,w,x,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
2332,t,n,x,y,e,f,w,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
548,f,g,f,f,e,f,g,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
7567,f,g,x,f,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,s,s,w,p
2509,t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6599,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,s,w,p
1352,f,n,f,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
3338,f,w,x,f,p,f,g,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
5479,t,g,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
7526,f,n,k,s,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,k,k,w,p
2860,t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
7361,t,c,x,s,e,f,w,b,c,p,n,y,t,p,w,w,w,b,e,s,s,w,p
5237,t,g,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
1582,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
687,f,g,f,f,e,f,k,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
1893,f,n,x,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
1138,t,y,b,y,e,f,w,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
6213,f,e,x,y,p,f,b,n,c,p,f,v,o,e,w,p,w,?,t,s,k,w,p
5416,t,b,f,s,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
6835,f,e,f,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,k,k,w,p
7186,f,g,b,s,e,f,w,b,w,g,n,n,t,p,w,w,w,?,e,s,s,w,p
3935,f,y,f,f,p,f,h,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
7689,f,n,k,s,e,a,o,b,c,l,n,v,o,p,o,o,o,?,e,s,s,n,p
7514,f,g,x,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,k,s,w,p
4304,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
667,t,n,f,y,e,f,w,b,c,g,a,s,o,p,n,w,w,r,e,s,y,w,p
5285,f,r,x,y,e,f,w,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
5192,t,g,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
4015,f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
6369,f,n,f,s,p,f,b,n,c,d,f,v,o,e,w,w,p,?,t,k,s,w,p
834,t,y,x,y,e,f,w,b,c,g,l,s,o,p,n,w,w,r,e,s,y,w,p
1416,f,n,f,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
998,t,w,f,s,e,f,w,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
4139,t,n,f,y,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
7990,f,n,f,s,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,k,k,w,p
7896,f,g,x,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
7586,f,g,x,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,s,s,w,p
274,t,y,x,y,e,f,k,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
6964,f,n,x,s,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,k,k,w,p
5358,t,w,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
5627,t,g,f,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,f,s,w,p
58,t,w,b,s,e,f,w,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
6949,f,n,x,s,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,k,w,p
3398,f,w,x,s,p,f,n,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
2487,t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
7914,f,n,b,s,e,a,n,b,c,l,n,v,o,p,o,o,o,?,e,s,s,o,p
3406,f,g,x,s,p,f,p,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
5448,t,g,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
3816,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
7014,f,n,f,s,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,s,k,w,p
278,t,w,x,y,e,f,w,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
7320,f,w,b,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
6570,f,n,x,s,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,k,w,p
5793,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
2754,t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
897,t,y,b,y,e,f,k,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
3546,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
464,t,y,x,y,e,f,w,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
4353,f,g,f,f,p,f,g,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
2737,t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
5466,f,n,x,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,s,w,p
5501,t,b,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
5071,f,w,x,y,e,f,u,n,c,d,n,y,o,f,h,w,w,?,e,s,f,w,p
1647,t,y,x,s,e,f,n,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
4944,f,y,x,f,p,f,g,b,c,d,f,v,o,l,h,b,n,b,e,k,k,w,p
2130,t,w,f,s,p,f,p,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
2510,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4077,f,u,f,y,e,f,h,n,c,d,n,y,o,f,h,w,w,?,e,s,f,w,p
715,t,y,b,y,e,f,k,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
99,t,w,b,s,e,f,g,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
3880,f,g,x,f,p,f,p,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
3581,t,e,f,f,e,f,p,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
79,t,n,x,y,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
4847,t,n,k,y,e,f,w,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w,p
2526,t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
5143,f,e,x,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,k,k,w,p
1060,f,n,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
4359,f,g,f,f,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
5609,f,n,k,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
2377,t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
3930,f,y,x,f,p,f,h,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
6864,f,n,f,y,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,s,s,w,p
6887,f,n,k,y,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,s,k,w,p
4633,f,g,x,y,p,f,p,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
3952,f,y,x,y,p,f,p,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
3066,t,g,f,y,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
6710,f,n,f,y,p,f,b,n,c,p,f,v,o,e,w,p,w,?,t,s,k,w,p
2125,t,g,f,y,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
2421,t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
5554,f,u,f,y,e,f,p,n,c,d,n,y,o,f,h,w,w,?,e,s,f,w,p
4813,t,n,f,y,e,f,e,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
446,t,n,x,y,e,f,p,b,c,g,l,s,o,p,k,w,w,r,e,s,y,w,p
4328,f,y,f,y,p,f,p,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
4645,f,g,f,y,p,f,g,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
7650,f,w,b,s,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
6571,f,e,x,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,s,w,p
1045,f,g,x,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
6141,f,e,f,s,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,k,k,w,p
6970,f,e,k,y,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,k,k,w,p
3675,t,g,f,f,e,f,u,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
