index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
384,t,w,b,s,e,f,g,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
295,t,w,x,s,e,f,g,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
273,t,w,x,y,e,f,k,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
5216,t,p,f,y,p,f,w,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
4218,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2891,f,n,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1485,t,y,f,y,e,f,n,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
4411,t,e,f,f,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
4053,f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
3860,f,w,x,f,p,f,n,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
655,t,w,x,y,p,f,w,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
5048,f,y,x,f,p,f,h,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
4458,f,g,f,f,p,f,h,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
36,t,y,x,f,e,f,w,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
787,f,n,x,f,e,f,n,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
4659,f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
2276,t,n,x,y,e,f,u,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
4789,t,n,f,y,e,f,n,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
4638,f,y,f,f,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
790,t,y,x,y,e,f,p,b,c,p,l,y,o,p,k,w,w,r,e,s,y,w,p
1380,f,n,f,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
826,t,y,x,y,e,f,w,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
2937,t,g,f,f,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
1983,t,w,x,y,e,f,k,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
1268,t,n,f,y,p,f,k,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
116,t,y,x,y,e,f,p,b,c,g,l,s,o,p,n,w,w,r,e,s,y,w,p
5097,f,y,x,y,p,f,g,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
3695,f,g,x,f,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
1493,f,n,f,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
1375,t,n,x,y,p,f,p,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
2841,t,g,x,f,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
122,t,w,x,y,e,f,g,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
3539,t,e,f,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
2607,t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
2511,t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
947,f,w,f,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
3529,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
414,t,y,x,y,e,f,n,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
1948,t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
3881,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
3470,f,p,x,s,p,f,n,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
3750,t,e,f,y,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
3888,f,w,x,s,p,f,n,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
4898,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
1210,f,w,x,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3257,t,n,f,y,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
4564,f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
1676,f,g,x,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1344,t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
3300,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
3262,t,g,f,f,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
4382,f,y,x,y,p,f,h,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
1953,t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
4552,f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
3061,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
3601,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
4115,f,g,x,f,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
339,f,g,x,f,e,f,g,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
2292,t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
1470,f,n,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
1032,t,n,x,y,p,f,n,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
1262,t,n,f,y,p,f,w,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
2640,t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
4110,t,g,f,y,e,f,w,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
3099,t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
5663,f,y,f,y,p,f,g,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
4246,t,w,x,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,s,w,p
5697,f,y,f,y,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
5797,f,y,f,y,p,f,h,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
2689,t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
2309,t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
5047,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
4413,f,g,f,y,p,f,g,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
4941,f,y,f,f,p,f,g,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
1693,f,g,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
566,t,w,x,y,p,f,w,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
3947,f,y,x,f,p,f,g,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
682,t,w,x,y,e,f,n,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
3627,t,g,f,f,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
4049,f,w,x,f,p,f,u,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
4600,f,g,f,y,p,f,h,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
5930,t,w,b,s,p,f,w,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
543,t,w,x,y,p,f,n,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
1275,f,w,x,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3760,t,e,f,f,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
254,t,y,b,y,e,f,w,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4876,f,g,f,f,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
5989,t,w,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
3433,f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
245,t,w,f,f,e,f,p,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
3426,f,y,x,f,p,f,p,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
2236,t,e,x,y,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
337,t,n,x,y,e,f,w,b,c,g,a,y,o,p,k,w,w,r,e,s,y,w,p
4783,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
1462,f,w,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
5197,t,b,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
437,t,y,x,f,e,f,n,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
3737,t,n,f,y,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1829,f,g,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
5066,t,w,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
3287,t,n,x,y,e,f,u,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
3744,t,e,f,y,e,f,w,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
2288,t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
2091,t,g,x,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
2875,t,e,x,f,e,f,p,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
7444,t,n,f,y,e,f,w,b,c,p,n,y,t,p,w,w,w,b,e,s,s,w,p
3882,f,g,x,f,p,f,n,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
3185,t,n,f,y,e,f,p,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
1227,t,e,x,y,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
161,t,y,b,s,e,f,g,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
5980,f,y,f,y,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
3472,t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
2601,t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
930,t,w,b,s,e,f,n,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
183,f,n,f,f,e,f,g,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
2668,t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
3021,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
2018,t,y,f,s,e,f,n,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
5964,t,b,f,y,p,f,g,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
1568,f,w,x,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
555,t,y,x,s,e,f,k,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
3803,t,e,f,y,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
4018,f,y,x,y,p,f,p,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
4926,f,y,x,y,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
602,t,n,x,y,e,f,w,b,c,g,l,y,o,p,n,w,w,r,e,s,y,w,p
345,t,y,b,y,e,f,g,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
2683,t,n,f,f,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
3618,t,e,f,f,e,f,w,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
4833,f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
4884,f,y,f,f,p,f,p,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
3389,f,w,x,s,p,f,n,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
1838,f,w,f,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
5076,f,g,x,y,p,f,h,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
60,t,n,x,y,e,f,p,b,c,p,a,y,o,p,k,w,w,r,e,s,y,w,p
13,t,y,b,s,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
2849,t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
5617,f,y,f,y,p,f,g,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
5547,f,c,k,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,s,w,p
579,t,y,x,y,e,f,w,b,c,g,l,y,o,p,n,w,w,r,e,s,y,w,p
5101,f,y,x,f,p,f,p,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
4254,t,g,f,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
4015,f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
4290,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
5565,t,w,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
609,t,w,x,s,e,f,w,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
4179,f,y,x,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
1949,t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
2406,t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
2262,t,n,x,f,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
840,t,w,x,y,e,f,w,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
5354,t,g,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
1601,t,g,x,y,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
985,t,w,x,s,p,f,n,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
944,f,g,x,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3639,t,g,f,f,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
2084,t,n,f,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
3510,t,g,f,y,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
5647,t,w,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
5036,f,g,x,f,p,f,p,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
2576,t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
5232,f,c,k,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,f,f,w,p
5249,t,w,b,y,p,f,w,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
201,t,y,x,y,e,f,w,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
2791,t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
638,t,y,x,y,e,f,n,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
3805,f,p,x,f,p,f,n,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
796,t,n,x,y,p,f,n,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
2842,f,p,x,f,p,f,u,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
4003,t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
1343,t,w,f,s,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
824,t,w,x,s,e,f,g,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
4652,f,g,f,f,p,f,g,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
2259,t,e,x,y,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
738,t,w,x,y,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
3644,t,n,f,y,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
3008,t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
2432,t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
3948,f,g,f,y,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2496,t,w,f,y,p,f,p,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
836,t,n,x,s,p,f,k,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
745,t,y,f,y,e,f,n,b,c,p,l,s,o,p,n,w,w,r,e,s,y,w,p
1142,t,n,x,f,e,f,p,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
4511,f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
1113,t,n,x,y,e,f,w,b,c,g,a,s,o,p,n,w,w,r,e,s,y,w,p
621,t,y,f,y,e,f,p,b,c,g,l,s,o,p,k,w,w,r,e,s,y,w,p
4521,f,g,f,f,p,f,g,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
505,t,y,b,y,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
4253,f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
3052,t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
2257,t,n,f,y,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1473,t,w,f,s,p,f,n,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
5608,f,y,f,y,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
5046,f,g,f,f,p,f,h,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
2719,t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
146,f,g,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
1056,t,y,b,s,e,f,k,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
1999,f,n,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
4980,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
5208,f,y,f,y,p,f,h,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
4359,f,g,f,f,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
6968,f,n,b,s,e,f,w,b,c,d,n,y,t,p,w,n,n,b,e,y,y,w,p
4643,f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
1303,f,w,f,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
2587,t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
1302,f,g,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5628,f,y,f,y,p,f,g,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
4289,f,y,x,f,p,f,g,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
2635,t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
5481,t,w,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,f,s,w,p
5599,f,c,x,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
1121,f,w,x,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
2672,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
1300,f,w,f,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
573,t,y,x,s,e,f,k,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
4446,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
5475,f,g,f,y,p,f,g,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
171,f,g,x,f,e,f,g,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
1137,t,n,x,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
2273,t,g,f,f,e,f,n,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
983,f,g,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
1750,f,w,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
942,f,w,x,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
4781,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
3898,t,g,f,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
3660,t,n,f,y,e,f,u,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
2876,t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
2202,t,n,x,f,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
4313,f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
4016,f,y,f,y,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
4830,f,y,f,y,p,f,h,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
1482,f,n,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
935,f,n,x,f,e,f,n,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
5056,f,y,f,f,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
3679,t,n,f,y,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
3963,f,y,f,f,p,f,g,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
5856,t,b,b,s,p,f,w,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
4826,f,y,f,y,p,f,g,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
1797,f,w,x,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
441,t,w,x,y,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
2968,t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
940,t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
1187,f,g,f,s,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1164,t,y,x,y,e,f,p,b,c,p,a,s,o,p,k,w,w,r,e,s,y,w,p
4193,f,g,f,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
4527,f,y,f,f,p,f,g,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
1586,t,w,x,s,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
1414,f,w,x,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
3701,t,n,x,y,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
3319,t,e,f,f,e,f,p,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
135,t,w,f,s,e,f,p,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
5553,t,b,x,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
2009,f,n,f,f,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
5667,f,c,k,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,f,f,w,p
4212,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
3992,f,g,x,y,p,f,h,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
3715,t,e,f,y,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
2230,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
4962,f,y,f,f,p,f,p,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
4040,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
5113,f,y,f,y,p,f,p,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
474,f,g,s,f,e,f,k,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
525,f,g,f,f,e,f,n,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
812,t,y,b,s,e,f,n,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
1817,f,g,x,f,p,f,h,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
1308,f,w,f,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
756,t,y,b,s,e,f,n,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
4119,f,y,f,f,p,f,p,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
1624,f,g,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
4174,f,y,f,f,p,f,g,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
3937,f,y,x,y,p,f,p,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
4221,f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
1084,f,g,f,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
200,t,w,f,s,e,f,n,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
4816,f,g,f,f,p,f,g,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
4021,f,g,f,y,p,f,g,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
7231,f,e,f,y,p,f,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
2994,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2618,t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
192,t,w,x,s,e,f,w,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
3146,t,e,f,y,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2334,t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
4256,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
3198,t,e,f,f,e,f,w,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
